l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,4.0,8.0,0.0,0.0,0.0,9.0
4.0,1.0,8.0,7.0,0.0,0.0,1.0,9.0
6.0,11.0,9.0,19.0,1.0,1.0,2.0,13.0
2.0,12.0,6.0,18.0,1.0,1.0,3.0,10.0
7.0,0.0,8.0,1.0,4.0,4.0,16.0,2.0
4.0,19.0,8.0,20.0,12.0,12.0,31.0,1.0
3.0,18.0,6.0,19.0,12.0,12.0,33.0,4.0
4.0,0.0,7.0,1.0,13.0,13.0,34.0,1.0
3.0,19.0,4.0,20.0,13.0,13.0,35.0,0.0
2.0,18.0,3.0,19.0,15.0,15.0,37.0,2.0
